ファイル名：	C:\TAData\菊池_貝良塚\Zn単体_菊池_貝良塚.tad

[ファイル情報]
ファイル名：	Zn単体_菊池_貝良塚.tad
試料名：	Zn単体（菊池貝良塚）
ロット番号：	1
収集日：	24/09/27
収集時間：	14:23:12(+0900)
機種名：	DTG-60
機体番号：	C30564500399TK
雰囲気ガス：	アルゴン
ガス流量：	50[ml/min]
セル：	アルミニウム
試料量：	22.559[mg]
試料分子量：	0.00


[測定プログラム]
[データ取込条件]
サンプリング間隔[ sec ] ：	1.0
収集開始条件：	測定開始と同時に開始
収集終了条件：	測定終了と同時に終了


[温度プログラム]
加熱速度	ホールド温度	ホールド時間
[ﾟC/min ]	[  ﾟC   ]	[  min  ]
20.00	500.0	10
-20.00	30.0	0


[データ]
Time	Temp	DTA	TGA
sec	ﾟC	uV	mg
4469.00	31.72	-4.14	22.70
4470.00	31.73	-4.13	22.70
4471.00	31.67	-4.13	22.70
4472.00	31.67	-4.12	22.70
4473.00	31.68	-4.12	22.70
4474.00	31.68	-4.11	22.70
4475.00	31.67	-4.11	22.70
4476.00	31.62	-4.10	22.70
4477.00	31.62	-4.10	22.70
4478.00	31.58	-4.09	22.70
4479.00	31.57	-4.09	22.70
4480.00	31.58	-4.08	22.70
4481.00	31.57	-4.08	22.70
4482.00	31.58	-4.07	22.70
4483.00	31.53	-4.07	22.70
4484.00	31.53	-4.07	22.70
4485.00	31.49	-4.06	22.70
4486.00	31.48	-4.06	22.70
4487.00	31.48	-4.05	22.70
4488.00	31.47	-4.05	22.70
4489.00	31.49	-4.05	22.70
4490.00	31.43	-4.04	22.70
4491.00	31.43	-4.04	22.70
4492.00	31.39	-4.03	22.70
4493.00	31.38	-4.03	22.70
4494.00	31.39	-4.03	22.70
4495.00	31.38	-4.02	22.70
4496.00	31.39	-4.02	22.70
4497.00	31.35	-4.02	22.70
4498.00	31.34	-4.01	22.70
4499.00	31.31	-4.01	22.70
4500.00	31.29	-4.00	22.70
4501.00	31.29	-4.00	22.70
4502.00	31.28	-4.00	22.70
4503.00	31.30	-3.99	22.70
4504.00	31.26	-3.99	22.70
4505.00	31.24	-3.99	22.70
4506.00	31.22	-3.98	22.70
4507.00	31.20	-3.98	22.70
4508.00	31.20	-3.97	22.70
4509.00	31.19	-3.97	22.70
4510.00	31.21	-3.97	22.70
4511.00	31.17	-3.96	22.70
4512.00	31.15	-3.96	22.70
4513.00	31.13	-3.95	22.70
4514.00	31.10	-3.95	22.70
4515.00	31.11	-3.95	22.70
4516.00	31.10	-3.94	22.70
4517.00	31.11	-3.94	22.70
4518.00	31.08	-3.94	22.70
4519.00	31.06	-3.93	22.70
4520.00	31.05	-3.93	22.70
4521.00	31.02	-3.92	22.70
4522.00	31.02	-3.92	22.70
4523.00	31.01	-3.92	22.70
4524.00	31.03	-3.92	22.70
4525.00	31.00	-3.91	22.70
4526.00	30.98	-3.91	22.70
4527.00	30.97	-3.90	22.70
4528.00	30.93	-3.90	22.70
4529.00	30.93	-3.90	22.70
4530.00	30.92	-3.90	22.70
4531.00	30.94	-3.89	22.70
4532.00	30.92	-3.89	22.70
4533.00	30.89	-3.88	22.70
4534.00	30.89	-3.88	22.70
4535.00	30.84	-3.88	22.70
4536.00	30.84	-3.87	22.70
4537.00	30.83	-3.87	22.70
4538.00	30.85	-3.87	22.70
4539.00	30.84	-3.87	22.70
4540.00	30.80	-3.87	22.70
4541.00	30.81	-3.86	22.70
4542.00	30.76	-3.86	22.70
4543.00	30.76	-3.86	22.70
4544.00	30.75	-3.85	22.70
4545.00	30.76	-3.85	22.70
4546.00	30.76	-3.84	22.70
4547.00	30.72	-3.84	22.70
4548.00	30.72	-3.84	22.70
4549.00	30.68	-3.83	22.70
4550.00	30.68	-3.83	22.70
4551.00	30.67	-3.83	22.70
4552.00	30.68	-3.82	22.70
4553.00	30.68	-3.82	22.70
4554.00	30.64	-3.82	22.70
4555.00	30.64	-3.82	22.70
4556.00	30.60	-3.81	22.70
4557.00	30.60	-3.81	22.70
4558.00	30.58	-3.81	22.70
4559.00	30.60	-3.81	22.70
4560.00	30.61	-3.80	22.70
4561.00	30.57	-3.80	22.70
4562.00	30.56	-3.80	22.70
4563.00	30.52	-3.80	22.70
4564.00	30.52	-3.80	22.70
4565.00	30.50	-3.79	22.70
4566.00	30.51	-3.79	22.70
4567.00	30.53	-3.79	22.70
4568.00	30.48	-3.78	22.70
4569.00	30.48	-3.78	22.70
4570.00	30.44	-3.78	22.70
4571.00	30.44	-3.78	22.70
4572.00	30.42	-3.77	22.70
4573.00	30.42	-3.77	22.70
4574.00	30.45	-3.77	22.70
4575.00	30.41	-3.77	22.70
4576.00	30.40	-3.76	22.70
4577.00	30.37	-3.76	22.70
4578.00	30.35	-3.76	22.70
4579.00	30.34	-3.75	22.70
4580.00	30.34	-3.75	22.70
4581.00	30.37	-3.75	22.70
4582.00	30.33	-3.74	22.70
4583.00	30.32	-3.74	22.70
4584.00	30.30	-3.74	22.70
4585.00	30.28	-3.73	22.70
4586.00	30.27	-3.73	22.70
4587.00	30.26	-3.73	22.70
4588.00	30.29	-3.73	22.70
4589.00	30.26	-3.72	22.70
4590.00	30.25	-3.72	22.70
4591.00	30.23	-3.72	22.70
4592.00	30.20	-3.71	22.70
4593.00	30.20	-3.71	22.70
4594.00	30.18	-3.71	22.70
4595.00	30.22	-3.70	22.70
4596.00	30.19	-3.70	22.70
4597.00	30.18	-3.70	22.70
4598.00	30.17	-3.69	22.70
4599.00	30.13	-3.69	22.70
4600.00	30.13	-3.69	22.70
4601.00	30.10	-3.69	22.70
4602.00	30.14	-3.68	22.70
4603.00	30.12	-3.68	22.70
4604.00	30.10	-3.68	22.70
4605.00	30.09	-3.68	22.70
4606.00	30.05	-3.67	22.70


