ファイル名：	C:\TAData\菊池_貝良塚\8.5Sn1.5Zn_菊池_貝良塚.tad

[ファイル情報]
ファイル名：	8.5Sn1.5Zn_菊池_貝良塚.tad
試料名：	8.5Sn1.5Zn（菊池貝良塚）
ロット番号：	1
収集日：	24/10/03
収集時間：	14:26:09(+0900)
機種名：	DTG-60
機体番号：	C30564500399TK
雰囲気ガス：	アルゴン
ガス流量：	50[ml/min]
セル：	アルミニウム
試料量：	44.283[mg]
試料分子量：	0.00


[測定プログラム]
[データ取込条件]
サンプリング間隔[ sec ] ：	1.0
収集開始条件：	測定開始と同時に開始
収集終了条件：	測定終了と同時に終了


[温度プログラム]
加熱速度	ホールド温度	ホールド時間
[ﾟC/min ]	[  ﾟC   ]	[  min  ]
20.00	500.0	10
-20.00	30.0	0


[データ]
Time	Temp	DTA	TGA
sec	ﾟC	uV	mg
3549.00	77.21	-15.92	44.33
3550.00	77.06	-15.89	44.33
3551.00	76.95	-15.86	44.33
3552.00	76.82	-15.82	44.33
3553.00	76.70	-15.79	44.33
3554.00	76.62	-15.76	44.33
3555.00	76.48	-15.72	44.33
3556.00	76.38	-15.69	44.33
3557.00	76.23	-15.66	44.33
3558.00	76.11	-15.62	44.33
3559.00	76.00	-15.59	44.33
3560.00	75.86	-15.56	44.33
3561.00	75.80	-15.53	44.33
3562.00	75.66	-15.49	44.33
3563.00	75.56	-15.46	44.33
3564.00	75.42	-15.42	44.33
3565.00	75.30	-15.39	44.33
3566.00	75.19	-15.36	44.33
3567.00	75.04	-15.32	44.33
3568.00	74.98	-15.29	44.33
3569.00	74.86	-15.25	44.33
3570.00	74.75	-15.22	44.33
3571.00	74.62	-15.18	44.33
3572.00	74.50	-15.15	44.33
3573.00	74.40	-15.11	44.33
3574.00	74.24	-15.08	44.33
3575.00	74.18	-15.04	44.33
3576.00	74.07	-15.01	44.33
3577.00	73.95	-14.97	44.33
3578.00	73.84	-14.94	44.33
3579.00	73.71	-14.91	44.33
3580.00	73.61	-14.88	44.33
3581.00	73.46	-14.84	44.33
3582.00	73.39	-14.81	44.33
3583.00	73.29	-14.78	44.33
3584.00	73.17	-14.75	44.33
3585.00	73.07	-14.71	44.33
3586.00	72.92	-14.68	44.33
3587.00	72.83	-14.65	44.33
3588.00	72.69	-14.62	44.33
3589.00	72.61	-14.59	44.33
3590.00	72.53	-14.55	44.33
3591.00	72.41	-14.52	44.33
3592.00	72.31	-14.49	44.33
3593.00	72.16	-14.46	44.33
3594.00	72.06	-14.43	44.33
3595.00	71.95	-14.40	44.33
3596.00	71.84	-14.37	44.32
3597.00	71.77	-14.34	44.33
3598.00	71.65	-14.32	44.32
3599.00	71.56	-14.29	44.32
3600.00	71.41	-14.26	44.32
3601.00	71.32	-14.23	44.32
3602.00	71.21	-14.19	44.32
3603.00	71.08	-14.17	44.32
3604.00	71.03	-14.14	44.32
3605.00	70.91	-14.11	44.32
3606.00	70.82	-14.08	44.32
3607.00	70.68	-14.05	44.32
3608.00	70.58	-14.02	44.32
3609.00	70.48	-13.99	44.32
3610.00	70.34	-13.96	44.32
3611.00	70.29	-13.93	44.32
3612.00	70.18	-13.90	44.32
3613.00	70.09	-13.87	44.32
3614.00	69.97	-13.84	44.32
3615.00	69.86	-13.81	44.32
3616.00	69.76	-13.79	44.32
3617.00	69.62	-13.76	44.32
3618.00	69.57	-13.73	44.32
3619.00	69.46	-13.70	44.32
3620.00	69.37	-13.67	44.32
3621.00	69.26	-13.65	44.32
3622.00	69.13	-13.62	44.32
3623.00	69.04	-13.59	44.32
3624.00	68.91	-13.57	44.32
3625.00	68.84	-13.54	44.32
3626.00	68.75	-13.52	44.32
3627.00	68.65	-13.49	44.32
3628.00	68.56	-13.47	44.32
3629.00	68.42	-13.44	44.32
3630.00	68.33	-13.42	44.32
3631.00	68.21	-13.39	44.32
3632.00	68.12	-13.37	44.32
3633.00	68.04	-13.34	44.32
3634.00	67.94	-13.31	44.32
3635.00	67.86	-13.29	44.32
3636.00	67.72	-13.26	44.32
3637.00	67.64	-13.24	44.32
3638.00	67.52	-13.21	44.32
3639.00	67.41	-13.19	44.32
3640.00	67.35	-13.16	44.32
3641.00	67.25	-13.14	44.32
3642.00	67.17	-13.11	44.32
3643.00	67.03	-13.09	44.32
3644.00	66.95	-13.06	44.32
3645.00	66.84	-13.04	44.32
3646.00	66.72	-13.01	44.32
3647.00	66.68	-12.99	44.32
3648.00	66.57	-12.96	44.32
3649.00	66.49	-12.94	44.32
3650.00	66.37	-12.91	44.32
3651.00	66.28	-12.89	44.32
3652.00	66.17	-12.86	44.32
3653.00	66.05	-12.84	44.32
3654.00	66.01	-12.82	44.32
3655.00	65.89	-12.79	44.32
3656.00	65.82	-12.77	44.32
3657.00	65.71	-12.74	44.32
3658.00	65.60	-12.71	44.32
3659.00	65.52	-12.69	44.32
3660.00	65.40	-12.66	44.32
3661.00	65.34	-12.64	44.32
3662.00	65.24	-12.61	44.32
3663.00	65.17	-12.58	44.32
3664.00	65.06	-12.56	44.32
3665.00	64.95	-12.53	44.32
3666.00	64.87	-12.51	44.32
3667.00	64.75	-12.48	44.32
3668.00	64.68	-12.46	44.32
3669.00	64.60	-12.43	44.32
3670.00	64.52	-12.41	44.32
3671.00	64.43	-12.38	44.32
3672.00	64.30	-12.36	44.32
3673.00	64.24	-12.33	44.32
3674.00	64.11	-12.31	44.32
3675.00	64.03	-12.28	44.32
3676.00	63.96	-12.26	44.32
3677.00	63.88	-12.23	44.32
3678.00	63.80	-12.21	44.32
3679.00	63.67	-12.18	44.32
3680.00	63.61	-12.16	44.32
3681.00	63.49	-12.13	44.32
3682.00	63.40	-12.11	44.32
3683.00	63.35	-12.09	44.32
3684.00	63.26	-12.06	44.32
3685.00	63.19	-12.04	44.32
3686.00	63.06	-12.01	44.32
3687.00	62.99	-11.99	44.32
3688.00	62.88	-11.96	44.32
3689.00	62.78	-11.94	44.32
3690.00	62.73	-11.91	44.32
3691.00	62.63	-11.89	44.32
3692.00	62.57	-11.87	44.32
3693.00	62.45	-11.84	44.32
3694.00	62.37	-11.82	44.32
3695.00	62.28	-11.79	44.32
3696.00	62.18	-11.77	44.32
3697.00	62.13	-11.75	44.32
3698.00	62.03	-11.73	44.32
3699.00	61.97	-11.71	44.32
3700.00	61.86	-11.69	44.32
3701.00	61.77	-11.66	44.32
3702.00	61.69	-11.64	44.32
3703.00	61.58	-11.62	44.32
3704.00	61.52	-11.59	44.32
3705.00	61.44	-11.57	44.32
3706.00	61.38	-11.55	44.32
3707.00	61.28	-11.53	44.32
3708.00	61.18	-11.50	44.32
3709.00	61.11	-11.48	44.32
3710.00	61.00	-11.46	44.32
3711.00	60.93	-11.44	44.32
3712.00	60.86	-11.42	44.32
3713.00	60.80	-11.40	44.32
3714.00	60.71	-11.37	44.32
3715.00	60.60	-11.35	44.32
3716.00	60.53	-11.33	44.32
3717.00	60.42	-11.31	44.32
3718.00	60.35	-11.29	44.32
3719.00	60.28	-11.27	44.32
3720.00	60.22	-11.25	44.32
3721.00	60.14	-11.23	44.32
3722.00	60.03	-11.21	44.32
3723.00	59.97	-11.19	44.32
3724.00	59.86	-11.17	44.32
3725.00	59.78	-11.15	44.32
3726.00	59.72	-11.12	44.32
3727.00	59.65	-11.10	44.32
3728.00	59.59	-11.08	44.32
3729.00	59.47	-11.06	44.32
3730.00	59.41	-11.04	44.32
3731.00	59.30	-11.02	44.32
3732.00	59.22	-11.00	44.32
3733.00	59.16	-10.98	44.32
3734.00	59.08	-10.96	44.32
3735.00	59.03	-10.94	44.32
3736.00	58.91	-10.92	44.31
3737.00	58.84	-10.89	44.31
3738.00	58.74	-10.87	44.31
3739.00	58.66	-10.85	44.31
3740.00	58.60	-10.83	44.31
3741.00	58.53	-10.81	44.31
3742.00	58.48	-10.79	44.31
3743.00	58.37	-10.77	44.31
3744.00	58.29	-10.74	44.31
3745.00	58.20	-10.72	44.31
3746.00	58.12	-10.70	44.31
3747.00	58.05	-10.68	44.31
3748.00	57.98	-10.66	44.31
3749.00	57.94	-10.64	44.31
3750.00	57.84	-10.62	44.31
3751.00	57.75	-10.60	44.31
3752.00	57.67	-10.57	44.31
3753.00	57.58	-10.56	44.31
3754.00	57.52	-10.54	44.31
3755.00	57.45	-10.52	44.31
3756.00	57.40	-10.50	44.31
3757.00	57.30	-10.48	44.31
3758.00	57.21	-10.46	44.31
3759.00	57.15	-10.44	44.31
3760.00	57.05	-10.42	44.31
3761.00	56.99	-10.40	44.31
3762.00	56.92	-10.38	44.31
3763.00	56.87	-10.36	44.31
3764.00	56.79	-10.34	44.31
3765.00	56.69	-10.32	44.31
3766.00	56.64	-10.30	44.31
3767.00	56.53	-10.28	44.31
3768.00	56.47	-10.26	44.31
3769.00	56.40	-10.24	44.31
3770.00	56.35	-10.22	44.31
3771.00	56.29	-10.20	44.31
3772.00	56.19	-10.18	44.31
3773.00	56.13	-10.16	44.31
3774.00	56.02	-10.14	44.31
3775.00	55.96	-10.13	44.31
3776.00	55.89	-10.11	44.31
3777.00	55.84	-10.09	44.31
3778.00	55.79	-10.07	44.31
3779.00	55.68	-10.05	44.31
3780.00	55.62	-10.03	44.31
3781.00	55.52	-10.01	44.31
3782.00	55.46	-9.99	44.31
3783.00	55.39	-9.97	44.31
3784.00	55.34	-9.95	44.31
3785.00	55.30	-9.93	44.31
3786.00	55.19	-9.91	44.31
3787.00	55.13	-9.89	44.31
3788.00	55.04	-9.87	44.31
3789.00	54.97	-9.85	44.31
3790.00	54.90	-9.83	44.31
3791.00	54.85	-9.82	44.31
3792.00	54.81	-9.80	44.31
3793.00	54.71	-9.78	44.31
3794.00	54.64	-9.76	44.31
3795.00	54.57	-9.74	44.31
3796.00	54.48	-9.72	44.31
3797.00	54.42	-9.71	44.31
3798.00	54.36	-9.69	44.31
3799.00	54.32	-9.67	44.31
3800.00	54.23	-9.65	44.31
3801.00	54.16	-9.63	44.31
3802.00	54.09	-9.62	44.31
3803.00	54.01	-9.60	44.31
3804.00	53.95	-9.58	44.31
3805.00	53.88	-9.56	44.31
3806.00	53.85	-9.55	44.31
3807.00	53.77	-9.53	44.31
3808.00	53.69	-9.51	44.31
3809.00	53.63	-9.49	44.31
3810.00	53.54	-9.47	44.31
3811.00	53.48	-9.46	44.31
3812.00	53.42	-9.44	44.31
3813.00	53.38	-9.42	44.31
3814.00	53.31	-9.40	44.31
3815.00	53.23	-9.39	44.31
3816.00	53.17	-9.37	44.31
3817.00	53.08	-9.35	44.31
3818.00	53.02	-9.33	44.31
3819.00	52.96	-9.31	44.31
3820.00	52.92	-9.30	44.31
3821.00	52.86	-9.28	44.31
3822.00	52.77	-9.26	44.31
3823.00	52.72	-9.24	44.31
3824.00	52.62	-9.23	44.31
3825.00	52.57	-9.21	44.31
3826.00	52.50	-9.19	44.31
3827.00	52.47	-9.18	44.31
3828.00	52.42	-9.16	44.31
3829.00	52.33	-9.14	44.31
3830.00	52.27	-9.12	44.31
3831.00	52.18	-9.11	44.31
3832.00	52.12	-9.09	44.31
3833.00	52.06	-9.07	44.31
3834.00	52.02	-9.06	44.31
3835.00	51.99	-9.04	44.31
3836.00	51.89	-9.02	44.31
3837.00	51.83	-9.01	44.31
3838.00	51.75	-8.99	44.31
3839.00	51.69	-8.97	44.31
3840.00	51.63	-8.96	44.31
3841.00	51.58	-8.94	44.31
3842.00	51.55	-8.92	44.31
3843.00	51.46	-8.91	44.31
3844.00	51.40	-8.89	44.31
3845.00	51.32	-8.87	44.31
3846.00	51.26	-8.85	44.31
3847.00	51.20	-8.84	44.31
3848.00	51.14	-8.82	44.31
3849.00	51.12	-8.80	44.31
3850.00	51.04	-8.78	44.31
3851.00	50.98	-8.76	44.31
3852.00	50.91	-8.74	44.31
3853.00	50.84	-8.73	44.31
3854.00	50.78	-8.71	44.31
3855.00	50.72	-8.69	44.31
3856.00	50.70	-8.67	44.31
3857.00	50.63	-8.66	44.31
3858.00	50.56	-8.64	44.31
3859.00	50.50	-8.62	44.31
3860.00	50.42	-8.61	44.31
3861.00	50.37	-8.59	44.31
3862.00	50.31	-8.58	44.31
3863.00	50.29	-8.56	44.31
3864.00	50.22	-8.55	44.31
3865.00	50.15	-8.53	44.31
3866.00	50.10	-8.51	44.31
3867.00	50.00	-8.50	44.31
3868.00	49.96	-8.48	44.31
3869.00	49.90	-8.47	44.31
3870.00	49.88	-8.45	44.31
3871.00	49.82	-8.43	44.31
3872.00	49.75	-8.42	44.31
3873.00	49.70	-8.40	44.31
3874.00	49.61	-8.39	44.31
3875.00	49.56	-8.37	44.31
3876.00	49.49	-8.35	44.31
3877.00	49.47	-8.34	44.31
3878.00	49.42	-8.32	44.31
3879.00	49.34	-8.30	44.31
3880.00	49.29	-8.28	44.31
3881.00	49.21	-8.27	44.31
3882.00	49.16	-8.25	44.31
3883.00	49.09	-8.24	44.31
3884.00	49.06	-8.23	44.31
3885.00	49.04	-8.21	44.31
3886.00	48.95	-8.20	44.31
3887.00	48.90	-8.18	44.31
3888.00	48.81	-8.17	44.31
3889.00	48.77	-8.15	44.31
3890.00	48.69	-8.14	44.31
3891.00	48.67	-8.12	44.31
3892.00	48.65	-8.11	44.31
3893.00	48.56	-8.09	44.31
3894.00	48.50	-8.08	44.31
3895.00	48.43	-8.06	44.31
3896.00	48.38	-8.05	44.31
3897.00	48.32	-8.03	44.31
3898.00	48.28	-8.01	44.31
3899.00	48.26	-8.00	44.31
3900.00	48.17	-7.98	44.31
3901.00	48.12	-7.97	44.31
3902.00	48.06	-7.95	44.31
3903.00	47.99	-7.94	44.31
3904.00	47.94	-7.92	44.31
3905.00	47.89	-7.91	44.31
3906.00	47.88	-7.90	44.31
3907.00	47.80	-7.88	44.31
3908.00	47.75	-7.87	44.31
3909.00	47.69	-7.85	44.31
3910.00	47.62	-7.84	44.31
3911.00	47.58	-7.82	44.31
3912.00	47.51	-7.81	44.31
3913.00	47.50	-7.79	44.31
3914.00	47.44	-7.78	44.31
3915.00	47.38	-7.76	44.31
3916.00	47.33	-7.75	44.31
3917.00	47.25	-7.73	44.31
3918.00	47.21	-7.72	44.31
3919.00	47.14	-7.70	44.31
3920.00	47.13	-7.69	44.31
3921.00	47.08	-7.67	44.31
3922.00	47.02	-7.66	44.31
3923.00	46.97	-7.64	44.31
3924.00	46.88	-7.63	44.31
3925.00	46.85	-7.61	44.31
3926.00	46.78	-7.60	44.31
3927.00	46.77	-7.58	44.31
3928.00	46.73	-7.57	44.31
3929.00	46.66	-7.55	44.31
3930.00	46.62	-7.54	44.31
3931.00	46.53	-7.52	44.31
3932.00	46.50	-7.51	44.31
3933.00	46.43	-7.49	44.31
3934.00	46.41	-7.48	44.31
3935.00	46.39	-7.46	44.31
3936.00	46.31	-7.45	44.31
3937.00	46.27	-7.43	44.31
3938.00	46.19	-7.42	44.31
3939.00	46.15	-7.41	44.31
3940.00	46.08	-7.39	44.31
3941.00	46.06	-7.38	44.31
3942.00	46.04	-7.37	44.31
3943.00	45.96	-7.35	44.31
3944.00	45.92	-7.34	44.31
3945.00	45.86	-7.32	44.31
3946.00	45.80	-7.31	44.31
3947.00	45.74	-7.29	44.31
3948.00	45.71	-7.28	44.31
3949.00	45.70	-7.26	44.31
3950.00	45.62	-7.25	44.31
3951.00	45.59	-7.23	44.31
3952.00	45.52	-7.22	44.31
3953.00	45.47	-7.20	44.31
3954.00	45.42	-7.19	44.31
3955.00	45.37	-7.18	44.31
3956.00	45.36	-7.16	44.31
3957.00	45.30	-7.15	44.31
3958.00	45.25	-7.14	44.31
3959.00	45.19	-7.12	44.31
3960.00	45.13	-7.11	44.31
3961.00	45.10	-7.10	44.31
3962.00	45.04	-7.08	44.31
3963.00	45.03	-7.07	44.31
3964.00	44.98	-7.05	44.31
3965.00	44.93	-7.04	44.31
3966.00	44.87	-7.03	44.31
3967.00	44.80	-7.01	44.31
3968.00	44.78	-7.00	44.31
3969.00	44.71	-6.99	44.31
3970.00	44.71	-6.97	44.31
3971.00	44.66	-6.96	44.31
3972.00	44.61	-6.95	44.31
3973.00	44.56	-6.93	44.31
3974.00	44.49	-6.92	44.31
3975.00	44.46	-6.91	44.31
3976.00	44.39	-6.89	44.31
3977.00	44.39	-6.88	44.31
3978.00	44.35	-6.87	44.31
3979.00	44.28	-6.85	44.31
3980.00	44.25	-6.84	44.31
3981.00	44.18	-6.82	44.31
3982.00	44.15	-6.81	44.31
3983.00	44.08	-6.80	44.31
3984.00	44.07	-6.78	44.31
3985.00	44.04	-6.77	44.31
3986.00	43.98	-6.76	44.31
3987.00	43.94	-6.75	44.31
3988.00	43.87	-6.73	44.31
3989.00	43.83	-6.72	44.31
3990.00	43.77	-6.71	44.31
3991.00	43.76	-6.70	44.31
3992.00	43.74	-6.68	44.31
3993.00	43.67	-6.67	44.31
3994.00	43.64	-6.66	44.31
3995.00	43.57	-6.65	44.31
3996.00	43.53	-6.63	44.31
3997.00	43.48	-6.62	44.31
3998.00	43.45	-6.61	44.31
3999.00	43.44	-6.60	44.31
4000.00	43.37	-6.59	44.31
4001.00	43.34	-6.57	44.31
4002.00	43.27	-6.56	44.31
4003.00	43.23	-6.55	44.31
4004.00	43.18	-6.54	44.31
4005.00	43.15	-6.53	44.31
4006.00	43.15	-6.52	44.31
4007.00	43.08	-6.50	44.31
4008.00	43.05	-6.49	44.31
4009.00	42.99	-6.48	44.31
4010.00	42.94	-6.47	44.31
4011.00	42.90	-6.46	44.31
4012.00	42.85	-6.45	44.31
4013.00	42.86	-6.44	44.31
4014.00	42.80	-6.42	44.31
4015.00	42.76	-6.41	44.31
4016.00	42.71	-6.40	44.31
4017.00	42.65	-6.39	44.31
4018.00	42.62	-6.38	44.31
4019.00	42.55	-6.36	44.31
4020.00	42.57	-6.35	44.31
4021.00	42.52	-6.34	44.31
4022.00	42.47	-6.33	44.31
4023.00	42.43	-6.32	44.31
4024.00	42.37	-6.30	44.31
4025.00	42.34	-6.29	44.31
4026.00	42.28	-6.28	44.31
4027.00	42.28	-6.27	44.31
4028.00	42.24	-6.26	44.31
4029.00	42.19	-6.25	44.31
4030.00	42.15	-6.24	44.31
4031.00	42.09	-6.23	44.31
4032.00	42.07	-6.22	44.31
4033.00	42.00	-6.21	44.31
4034.00	42.01	-6.20	44.31
4035.00	41.97	-6.19	44.31
4036.00	41.92	-6.18	44.31
4037.00	41.89	-6.17	44.31
4038.00	41.81	-6.16	44.31
4039.00	41.80	-6.14	44.31
4040.00	41.73	-6.13	44.31
4041.00	41.73	-6.12	44.31
4042.00	41.71	-6.11	44.31
4043.00	41.65	-6.10	44.31
4044.00	41.62	-6.09	44.31
4045.00	41.55	-6.07	44.31
4046.00	41.53	-6.06	44.31
4047.00	41.47	-6.05	44.31
4048.00	41.45	-6.04	44.31
4049.00	41.45	-6.03	44.31
4050.00	41.38	-6.02	44.31
4051.00	41.35	-6.00	44.31
4052.00	41.29	-5.99	44.31
4053.00	41.26	-5.98	44.31
4054.00	41.21	-5.97	44.31
4055.00	41.19	-5.96	44.31
4056.00	41.19	-5.95	44.31
4057.00	41.13	-5.94	44.31
4058.00	41.10	-5.93	44.31
4059.00	41.04	-5.92	44.31
4060.00	41.00	-5.91	44.31
4061.00	40.96	-5.89	44.31
4062.00	40.92	-5.89	44.31
4063.00	40.93	-5.88	44.31
4064.00	40.87	-5.87	44.31
4065.00	40.84	-5.86	44.31
4066.00	40.79	-5.84	44.31
4067.00	40.75	-5.83	44.31
4068.00	40.72	-5.82	44.31
4069.00	40.67	-5.81	44.31
4070.00	40.68	-5.80	44.31
4071.00	40.62	-5.79	44.31
4072.00	40.59	-5.78	44.31
4073.00	40.54	-5.77	44.31
4074.00	40.49	-5.76	44.31
4075.00	40.47	-5.75	44.31
4076.00	40.41	-5.74	44.31
4077.00	40.42	-5.73	44.31
4078.00	40.38	-5.72	44.31
4079.00	40.34	-5.71	44.31
4080.00	40.30	-5.70	44.31
4081.00	40.24	-5.69	44.31
4082.00	40.23	-5.68	44.31
4083.00	40.16	-5.67	44.31
4084.00	40.17	-5.66	44.31
4085.00	40.14	-5.65	44.31
4086.00	40.10	-5.64	44.31
4087.00	40.06	-5.63	44.31
4088.00	40.00	-5.62	44.31
4089.00	39.99	-5.61	44.31
4090.00	39.93	-5.60	44.31
4091.00	39.94	-5.59	44.31
4092.00	39.91	-5.58	44.31
4093.00	39.86	-5.57	44.31
4094.00	39.83	-5.56	44.31
4095.00	39.77	-5.55	44.31
4096.00	39.75	-5.54	44.31
4097.00	39.68	-5.53	44.31
4098.00	39.69	-5.53	44.31
4099.00	39.67	-5.52	44.31
4100.00	39.62	-5.51	44.31
4101.00	39.59	-5.50	44.31
4102.00	39.53	-5.50	44.31
4103.00	39.51	-5.49	44.31
4104.00	39.46	-5.48	44.31
4105.00	39.45	-5.48	44.31
4106.00	39.45	-5.47	44.31
4107.00	39.38	-5.46	44.31
4108.00	39.36	-5.45	44.31
4109.00	39.29	-5.44	44.31
4110.00	39.27	-5.44	44.31
4111.00	39.23	-5.43	44.31
4112.00	39.21	-5.42	44.31
4113.00	39.21	-5.41	44.31
4114.00	39.15	-5.40	44.31
4115.00	39.13	-5.39	44.31
4116.00	39.08	-5.38	44.31
4117.00	39.04	-5.38	44.31
4118.00	39.01	-5.36	44.31
4119.00	38.97	-5.36	44.31
4120.00	38.98	-5.35	44.31
4121.00	38.93	-5.34	44.31
4122.00	38.90	-5.33	44.31
4123.00	38.85	-5.32	44.31
4124.00	38.81	-5.31	44.31
4125.00	38.79	-5.30	44.31
4126.00	38.73	-5.29	44.31
4127.00	38.76	-5.28	44.31
4128.00	38.71	-5.27	44.31
4129.00	38.68	-5.26	44.31
4130.00	38.63	-5.25	44.31
4131.00	38.59	-5.24	44.31
4132.00	38.58	-5.23	44.31
4133.00	38.51	-5.22	44.31
4134.00	38.53	-5.22	44.31
4135.00	38.49	-5.21	44.31
4136.00	38.46	-5.20	44.31
4137.00	38.43	-5.19	44.31
4138.00	38.37	-5.18	44.31
4139.00	38.35	-5.17	44.31
4140.00	38.29	-5.17	44.31
4141.00	38.31	-5.16	44.31
4142.00	38.28	-5.15	44.31
4143.00	38.24	-5.14	44.31
4144.00	38.21	-5.13	44.31
4145.00	38.15	-5.12	44.31
4146.00	38.14	-5.12	44.31
4147.00	38.08	-5.11	44.31
4148.00	38.09	-5.10	44.31
4149.00	38.07	-5.09	44.31
4150.00	38.03	-5.09	44.31
4151.00	38.01	-5.08	44.31
4152.00	37.95	-5.07	44.31
4153.00	37.93	-5.06	44.31
4154.00	37.87	-5.05	44.31
4155.00	37.88	-5.04	44.31
4156.00	37.87	-5.03	44.31
4157.00	37.82	-5.02	44.31
4158.00	37.80	-5.02	44.31
4159.00	37.74	-5.01	44.31
4160.00	37.73	-5.00	44.31
4161.00	37.67	-4.99	44.31
4162.00	37.67	-4.99	44.31
4163.00	37.67	-4.98	44.31
4164.00	37.62	-4.97	44.31
4165.00	37.60	-4.96	44.31
4166.00	37.54	-4.95	44.31
4167.00	37.51	-4.95	44.31
4168.00	37.47	-4.93	44.31
4169.00	37.45	-4.93	44.31
4170.00	37.47	-4.92	44.31
4171.00	37.42	-4.91	44.31
4172.00	37.40	-4.90	44.31
4173.00	37.34	-4.89	44.31
4174.00	37.32	-4.89	44.31
4175.00	37.28	-4.88	44.31
4176.00	37.25	-4.87	44.31
4177.00	37.27	-4.86	44.31
4178.00	37.22	-4.85	44.31
4179.00	37.20	-4.84	44.31
4180.00	37.15	-4.84	44.31
4181.00	37.12	-4.83	44.31
4182.00	37.09	-4.82	44.31
4183.00	37.05	-4.82	44.31
4184.00	37.07	-4.81	44.31
4185.00	37.03	-4.80	44.31
4186.00	37.01	-4.79	44.31
4187.00	36.97	-4.79	44.31
4188.00	36.93	-4.78	44.31
4189.00	36.91	-4.77	44.31
4190.00	36.86	-4.76	44.31
4191.00	36.88	-4.75	44.31
4192.00	36.84	-4.74	44.31
4193.00	36.81	-4.74	44.31
4194.00	36.78	-4.73	44.31
4195.00	36.73	-4.72	44.31
4196.00	36.73	-4.71	44.31
4197.00	36.67	-4.71	44.31
4198.00	36.69	-4.70	44.31
4199.00	36.66	-4.70	44.31
4200.00	36.63	-4.69	44.31
4201.00	36.60	-4.68	44.31
4202.00	36.54	-4.67	44.31
4203.00	36.54	-4.67	44.31
4204.00	36.48	-4.66	44.31
4205.00	36.50	-4.65	44.31
4206.00	36.48	-4.64	44.31
4207.00	36.45	-4.64	44.31
4208.00	36.42	-4.63	44.31
4209.00	36.37	-4.62	44.31
4210.00	36.36	-4.61	44.31
4211.00	36.30	-4.60	44.31
4212.00	36.32	-4.60	44.31
4213.00	36.31	-4.59	44.31
4214.00	36.26	-4.58	44.31
4215.00	36.24	-4.57	44.31
4216.00	36.19	-4.57	44.31
4217.00	36.17	-4.56	44.31
4218.00	36.12	-4.55	44.31
4219.00	36.14	-4.55	44.31
4220.00	36.14	-4.54	44.31
4221.00	36.08	-4.53	44.31
4222.00	36.07	-4.52	44.31
4223.00	36.01	-4.52	44.31
4224.00	36.00	-4.51	44.31
4225.00	35.95	-4.50	44.31
4226.00	35.95	-4.50	44.31
4227.00	35.96	-4.49	44.31
4228.00	35.90	-4.48	44.31
4229.00	35.90	-4.48	44.31
4230.00	35.84	-4.47	44.31
4231.00	35.83	-4.46	44.31
4232.00	35.79	-4.45	44.31
4233.00	35.78	-4.45	44.31
4234.00	35.79	-4.44	44.31
4235.00	35.74	-4.44	44.31
4236.00	35.73	-4.43	44.31
4237.00	35.68	-4.42	44.31
4238.00	35.65	-4.42	44.31
4239.00	35.63	-4.41	44.31
4240.00	35.60	-4.40	44.31
4241.00	35.62	-4.40	44.31
4242.00	35.57	-4.39	44.31
4243.00	35.56	-4.38	44.31
4244.00	35.52	-4.38	44.31
4245.00	35.48	-4.37	44.31
4246.00	35.47	-4.36	44.31
4247.00	35.43	-4.36	44.31
4248.00	35.45	-4.35	44.31
4249.00	35.41	-4.34	44.31
4250.00	35.39	-4.34	44.31
4251.00	35.35	-4.33	44.31
4252.00	35.32	-4.32	44.31
4253.00	35.31	-4.31	44.31
4254.00	35.26	-4.31	44.31
4255.00	35.29	-4.30	44.31
4256.00	35.26	-4.29	44.31
4257.00	35.23	-4.29	44.31
4258.00	35.20	-4.28	44.31
4259.00	35.16	-4.27	44.31
4260.00	35.15	-4.26	44.31
4261.00	35.09	-4.26	44.31
4262.00	35.12	-4.25	44.31
4263.00	35.10	-4.24	44.31
4264.00	35.07	-4.24	44.31
4265.00	35.04	-4.23	44.31
4266.00	35.00	-4.22	44.31
4267.00	35.00	-4.22	44.31
4268.00	34.94	-4.21	44.31
4269.00	34.97	-4.20	44.31
4270.00	34.95	-4.19	44.31
4271.00	34.91	-4.19	44.31
4272.00	34.90	-4.18	44.31
4273.00	34.84	-4.17	44.31
4274.00	34.84	-4.17	44.31
4275.00	34.78	-4.16	44.31
4276.00	34.81	-4.16	44.31
4277.00	34.80	-4.15	44.31
4278.00	34.76	-4.15	44.31
4279.00	34.75	-4.14	44.31
4280.00	34.69	-4.13	44.31
4281.00	34.68	-4.13	44.31
4282.00	34.64	-4.12	44.31
4283.00	34.65	-4.12	44.31
4284.00	34.65	-4.11	44.31
4285.00	34.61	-4.11	44.31
4286.00	34.59	-4.10	44.31
4287.00	34.54	-4.09	44.31
4288.00	34.53	-4.09	44.31
4289.00	34.50	-4.08	44.31
4290.00	34.49	-4.08	44.31
4291.00	34.51	-4.07	44.31
4292.00	34.46	-4.07	44.31
4293.00	34.45	-4.06	44.31
4294.00	34.40	-4.06	44.31
4295.00	34.38	-4.06	44.31
4296.00	34.35	-4.05	44.31
4297.00	34.33	-4.05	44.31
4298.00	34.36	-4.04	44.31
4299.00	34.32	-4.04	44.31
4300.00	34.30	-4.03	44.31
4301.00	34.26	-4.03	44.31
