[ÉfÅ[É^]			
Time	Temp	DTA	TGA
sec	ﬂC	uV	mg
2790	266.54	-80.54	26.5
2791	266.22	-80.53	26.5
2792	265.9	-80.52	26.5
2793	265.57	-80.51	26.5
2794	265.22	-80.5	26.5
2795	264.9	-80.49	26.5
2796	264.55	-80.49	26.5
2797	264.22	-80.48	26.5
2798	263.89	-80.48	26.5
2799	263.57	-80.48	26.5
2800	263.26	-80.47	26.5
2801	262.9	-80.47	26.5
2802	262.57	-80.47	26.5
2803	262.23	-80.46	26.5
2804	261.89	-80.46	26.5
2805	261.58	-80.45	26.5
2806	261.24	-80.44	26.5
2807	260.94	-80.44	26.5
2808	260.59	-80.43	26.5
2809	260.25	-80.42	26.5
2810	259.92	-80.41	26.5
2811	259.58	-80.4	26.5
2812	259.26	-80.39	26.5
2813	258.93	-80.39	26.5
2814	258.62	-80.38	26.5
2815	258.28	-80.37	26.5
2816	257.93	-80.36	26.5
2817	257.61	-80.35	26.5
2818	257.26	-80.34	26.5
2819	256.93	-80.33	26.5
2820	256.6	-80.32	26.5
2821	256.29	-80.31	26.5
2822	255.96	-80.3	26.5
2823	255.6	-80.3	26.5
2824	255.28	-80.29	26.5
2825	254.92	-80.28	26.5
2826	254.6	-80.28	26.5
2827	254.27	-80.27	26.5
2828	253.95	-80.27	26.5
2829	253.64	-80.26	26.5
2830	253.28	-80.25	26.5
2831	252.96	-80.24	26.5
2832	252.61	-80.23	26.5
2833	252.27	-80.22	26.5
2834	251.96	-80.21	26.5
2835	251.63	-80.2	26.5
2836	251.32	-80.18	26.5
2837	250.97	-80.16	26.5
2838	250.64	-80.14	26.5
2839	250.3	-80.12	26.5
2840	249.96	-80.1	26.5
2841	249.64	-80.08	26.5
2842	249.31	-80.06	26.5
2843	249.01	-80.04	26.5
2844	248.66	-80.01	26.5
2845	248.32	-79.99	26.5
2846	248	-79.96	26.5
2847	247.64	-79.94	26.5
2848	247.32	-79.92	26.5
2849	246.99	-79.9	26.5
2850	246.68	-79.88	26.5
2851	246.35	-79.86	26.5
2852	246	-79.84	26.5
2853	245.68	-79.83	26.5
2854	245.32	-79.81	26.5
2855	245	-79.79	26.49
2856	244.67	-79.77	26.49
2857	244.36	-79.74	26.49
2858	244.04	-79.72	26.49
2859	243.68	-79.69	26.49
2860	243.37	-79.67	26.5
2861	243.02	-79.65	26.5
2862	242.69	-79.62	26.5
2863	242.36	-79.6	26.5
2864	242.04	-79.57	26.5
2865	241.74	-79.55	26.5
2866	241.38	-79.53	26.5
2867	241.05	-79.51	26.5
2868	240.71	-79.49	26.5
2869	240.38	-79.47	26.5
2870	240.06	-79.45	26.5
2871	239.73	-79.43	26.5
2872	239.42	-79.41	26.5
2873	239.07	-79.4	26.5
2874	238.73	-79.39	26.5
2875	238.4	-79.38	26.5
2876	238.05	-79.37	26.5
2877	237.73	-79.37	26.5
2878	237.4	-79.37	26.5
2879	237.09	-79.38	26.5
2880	236.75	-79.38	26.5
2881	236.4	-79.38	26.5
2882	236.08	-79.38	26.5
2883	235.73	-79.39	26.5
2884	235.4	-79.38	26.5
2885	235.07	-79.38	26.5
2886	234.76	-79.38	26.5
2887	234.43	-79.38	26.5
2888	234.07	-79.38	26.5
2889	233.75	-79.39	26.5
2890	233.39	-79.4	26.5
2891	233.06	-79.41	26.49
2892	232.74	-79.42	26.49
2893	232.42	-79.43	26.49
2894	232.11	-79.44	26.49
2895	231.75	-79.44	26.49
2896	231.43	-79.45	26.49
2897	231.07	-79.44	26.49
2898	230.74	-79.45	26.49
2899	230.42	-79.45	26.49
2900	230.09	-79.45	26.49
2901	229.78	-79.46	26.49
2902	229.43	-79.47	26.49
2903	229.09	-79.49	26.49
2904	228.76	-79.5	26.49
2905	228.42	-79.51	26.49
2906	228.1	-79.52	26.49
2907	227.76	-79.52	26.49
2908	227.46	-79.52	26.49
2909	227.11	-79.52	26.49
2910	226.76	-79.52	26.49
2911	226.44	-79.51	26.49
2912	226.08	-79.51	26.49
2913	225.76	-79.51	26.49
2914	225.43	-79.51	26.49
2915	225.13	-79.51	26.49
2916	224.82	-79.49	26.49
2917	224.48	-79.44	26.49
2918	224.18	-79.36	26.49
2919	223.83	-79.21	26.49
2920	223.51	-79.02	26.49
2921	223.19	-78.77	26.49
2922	222.89	-78.48	26.49
2923	222.6	-78.14	26.49
2924	222.29	-77.75	26.49
2925	221.99	-77.29	26.49
2926	221.67	-76.75	26.49
2927	221.35	-76.14	26.49
2928	221.05	-75.45	26.49
2929	220.73	-74.72	26.49
2930	220.42	-73.96	26.49
2931	220.07	-73.22	26.49
2932	219.74	-72.53	26.49
2933	219.4	-71.91	26.49
2934	219.07	-71.36	26.49
2935	218.75	-70.89	26.49
2936	218.42	-70.47	26.49
2937	218.12	-70.12	26.49
2938	217.77	-69.81	26.49
2939	217.43	-69.55	26.49
2940	217.1	-69.32	26.49
2941	216.75	-69.13	26.49
2942	216.43	-68.98	26.49
2943	216.09	-68.86	26.49
2944	215.79	-68.77	26.49
2945	215.45	-68.7	26.49
2946	215.1	-68.65	26.49
2947	214.79	-68.61	26.49
2948	214.43	-68.58	26.49
2949	214.12	-68.54	26.49
2950	213.8	-68.5	26.49
2951	213.49	-68.44	26.49
2952	213.17	-68.38	26.49
2953	212.82	-68.3	26.49
2954	212.5	-68.22	26.49
2955	212.14	-68.14	26.49
2956	211.82	-68.05	26.49
2957	211.5	-67.97	26.49
2958	211.19	-67.89	26.49
2959	210.88	-67.81	26.49
2960	210.53	-67.72	26.49
2961	210.22	-67.64	26.49
2962	209.88	-67.54	26.49
2963	209.56	-67.42	26.49
2964	209.24	-67.28	26.49
2965	208.92	-67.13	26.49
2966	208.62	-66.95	26.49
2967	208.27	-66.75	26.49
2968	207.94	-66.55	26.49
2969	207.61	-66.34	26.49
2970	207.28	-66.13	26.49
2971	206.96	-65.93	26.49
2972	206.63	-65.74	26.49
2973	206.33	-65.56	26.49
2974	205.99	-65.39	26.49
2975	205.65	-65.23	26.49
2976	205.33	-65.08	26.49
2977	204.98	-64.95	26.49
2978	204.67	-64.81	26.49
2979	204.36	-64.67	26.49
2980	204.07	-64.5	26.49
2981	203.78	-64.28	26.49
2982	203.46	-63.98	26.49
2983	203.17	-63.61	26.49
2984	202.84	-63.13	26.49
2985	202.56	-62.55	26.49
2986	202.27	-61.86	26.49
2987	202.01	-61.07	26.49
2988	201.78	-60.15	26.49
2989	201.51	-59.08	26.49
2990	201.3	-57.8	26.49
2991	201.06	-56.27	26.49
2992	200.86	-54.43	26.49
2993	200.67	-52.25	26.49
2994	200.48	-49.7	26.49
2995	200.32	-46.78	26.49
2996	200.1	-43.5	26.49
2997	199.9	-39.88	26.49
2998	199.68	-35.98	26.49
2999	199.46	-31.86	26.49
3000	199.23	-27.57	26.49
3001	198.98	-23.21	26.49
3002	198.75	-18.84	26.49
3003	198.47	-14.55	26.49
3004	198.19	-10.39	26.49
3005	197.91	-6.43	26.49
3006	197.61	-2.68	26.49
3007	197.33	0.83	26.49
3008	197.04	4.09	26.49
3009	196.78	7.11	26.49
3010	196.47	9.89	26.49
3011	196.15	12.45	26.49
3012	195.86	14.8	26.49
3013	195.53	16.94	26.48
3014	195.23	18.9	26.48
3015	194.92	20.68	26.48
3016	194.63	22.3	26.48
3017	194.32	23.76	26.48
3018	193.98	25.07	26.48
3019	193.66	26.25	26.48
3020	193.32	27.31	26.48
3021	193	28.24	26.48
3022	192.68	29.06	26.48
3023	192.36	29.77	26.48
3024	192.05	30.38	26.48
3025	191.7	30.89	26.48
3026	191.37	31.3	26.48
3027	191.03	31.63	26.48
3028	190.71	31.88	26.48
3029	190.44	32.07	26.48
3030	190.23	32.3	26.48
3031	190.07	32.68	26.48
3032	189.86	33.34	26.48
3033	189.68	34.38	26.48
3034	189.49	35.92	26.48
3035	189.3	38	26.48
3036	189.11	40.64	26.48
3037	188.92	43.77	26.48
3038	188.74	47.31	26.48
3039	188.52	51.16	26.48
3040	188.3	55.22	26.48
3041	188.11	59.44	26.48
3042	187.89	63.77	26.48
3043	187.7	68.19	26.48
3044	187.51	72.68	26.48
3045	187.35	77.24	26.48
3046	187.15	81.89	26.48
3047	186.93	86.61	26.48
3048	186.74	91.39	26.48
3049	186.5	96.21	26.48
3050	186.29	101.04	26.48
3051	186.07	105.84	26.48
3052	185.84	110.57	26.48
3053	185.59	115.19	26.48
3054	185.28	119.63	26.48
3055	184.97	123.83	26.48
3056	184.6	127.71	26.48
3057	184.23	131.15	26.48
3058	183.82	134.07	26.48
3059	183.4	136.37	26.48
3060	182.98	137.96	26.48
3061	182.49	138.78	26.48
3062	182.02	138.79	26.48
3063	181.54	138	26.48
3064	181.06	136.43	26.48
3065	180.59	134.15	26.48
3066	180.13	131.22	26.48
3067	179.69	127.73	26.48
3068	179.21	123.79	26.48
3069	178.75	119.47	26.48
3070	178.3	114.86	26.48
3071	177.83	110.03	26.48
3072	177.39	105.06	26.48
3073	176.96	100.01	26.48
3074	176.56	94.91	26.48
3075	176.12	89.81	26.48
3076	175.68	84.75	26.48
3077	175.27	79.76	26.48
3078	174.83	74.86	26.48
3079	174.43	70.06	26.48
3080	174.04	65.39	26.48
3081	173.65	60.85	26.48
3082	173.26	56.44	26.48
3083	172.85	52.18	26.48
3084	172.48	48.05	26.48
3085	172.06	44.07	26.48
3086	171.69	40.23	26.48
3087	171.32	36.53	26.48
3088	170.96	32.96	26.48
3089	170.61	29.53	26.48
3090	170.2	26.23	26.48
3091	169.85	23.06	26.48
3092	169.47	20.02	26.48
3093	169.11	17.1	26.48
3094	168.75	14.29	26.48
3095	168.41	11.6	26.48
3096	168.08	9.01	26.48
3097	167.7	6.52	26.48
3098	167.35	4.14	26.48
3099	166.99	1.84	26.48
3100	166.63	-0.36	26.48
3101	166.29	-2.48	26.48
3102	165.95	-4.51	26.48
3103	165.64	-6.47	26.48
3104	165.28	-8.35	26.48
3105	164.94	-10.17	26.48
3106	164.61	-11.91	26.48
3107	164.25	-13.59	26.48
3108	163.93	-15.2	26.48
3109	163.6	-16.76	26.48
3110	163.3	-18.25	26.48
3111	162.97	-19.69	26.48
3112	162.62	-21.08	26.48
3113	162.31	-22.41	26.48
3114	161.96	-23.69	26.48
3115	161.65	-24.92	26.48
3116	161.33	-26.11	26.48
3117	161.03	-27.25	26.48
3118	160.72	-28.35	26.48
3119	160.38	-29.41	26.48
3120	160.08	-30.43	26.48
3121	159.74	-31.41	26.48
3122	159.44	-32.36	26.48
3123	159.13	-33.27	26.48
3124	158.83	-34.15	26.47
3125	158.55	-34.99	26.47
3126	158.2	-35.8	26.47
3127	157.9	-36.59	26.47
3128	157.57	-37.34	26.47
3129	157.27	-38.06	26.47
3130	156.96	-38.75	26.47
3131	156.67	-39.42	26.47
3132	156.4	-40.05	26.47
3133	156.07	-40.66	26.47
3134	155.77	-41.24	26.47
3135	155.47	-41.8	26.47
3136	155.15	-42.34	26.48
3137	154.86	-42.86	26.48
3138	154.57	-43.35	26.48
3139	154.3	-43.84	26.48
3140	153.99	-44.3	26.48
3141	153.69	-44.75	26.47
3142	153.4	-45.18	26.47
3143	153.09	-45.6	26.47
3144	152.81	-46	26.47
3145	152.52	-46.39	26.47
3146	152.25	-46.76	26.47
3147	151.96	-47.11	26.47
3148	151.66	-47.45	26.47
3149	151.39	-47.78	26.47
3150	151.07	-48.09	26.47
3151	150.8	-48.38	26.47
3152	150.51	-48.67	26.47
3153	150.25	-48.94	26.47
3154	149.99	-49.2	26.47
3155	149.68	-49.44	26.47
3156	149.41	-49.67	26.47
3157	149.11	-49.9	26.47
3158	148.83	-50.11	26.47
3159	148.55	-50.31	26.47
3160	148.28	-50.51	26.47
3161	148.03	-50.69	26.47
3162	147.72	-50.87	26.47
3163	147.45	-51.04	26.47
3164	147.16	-51.19	26.47
3165	146.88	-51.34	26.47
3166	146.61	-51.48	26.47
3167	146.34	-51.61	26.47
3168	146.1	-51.74	26.47
3169	145.81	-51.85	26.47
3170	145.53	-51.96	26.47
3171	145.26	-52.06	26.47
3172	144.97	-52.15	26.47
3173	144.71	-52.24	26.47
3174	144.45	-52.31	26.47
3175	144.21	-52.39	26.47
3176	143.93	-52.45	26.47
3177	143.66	-52.51	26.47
3178	143.4	-52.56	26.47
3179	143.11	-52.61	26.47
3180	142.86	-52.65	26.47
3181	142.59	-52.69	26.47
3182	142.35	-52.72	26.47
3183	142.09	-52.74	26.47
3184	141.81	-52.76	26.47
3185	141.56	-52.78	26.47
3186	141.28	-52.79	26.47
3187	141.03	-52.79	26.47
3188	140.77	-52.79	26.47
3189	140.53	-52.79	26.47
3190	140.3	-52.78	26.47
3191	140.02	-52.77	26.47
3192	139.77	-52.75	26.47
3193	139.49	-52.72	26.47
3194	139.24	-52.69	26.47
3195	138.99	-52.65	26.47
3196	138.75	-52.61	26.47
3197	138.52	-52.57	26.47
3198	138.24	-52.51	26.47
3199	137.99	-52.46	26.47
3200	137.73	-52.4	26.47
3201	137.47	-52.33	26.47
3202	137.23	-52.27	26.47
3203	136.98	-52.2	26.47
3204	136.76	-52.13	26.47
3205	136.49	-52.05	26.47
3206	136.24	-51.98	26.47
3207	135.99	-51.9	26.47
3208	135.72	-51.83	26.47
3209	135.49	-51.75	26.47
3210	135.24	-51.68	26.47
3211	135.02	-51.61	26.47
3212	134.77	-51.54	26.47
3213	134.52	-51.48	26.47
3214	134.28	-51.42	26.47
3215	134	-51.36	26.47
3216	133.78	-51.3	26.47
3217	133.53	-51.25	26.47
3218	133.31	-51.2	26.47
3219	133.08	-51.14	26.47
3220	132.82	-51.09	26.47
3221	132.59	-51.04	26.47
3222	132.32	-50.99	26.47
3223	132.09	-50.94	26.47
3224	131.85	-50.9	26.47
3225	131.63	-50.85	26.47
3226	131.42	-50.8	26.47
3227	131.15	-50.75	26.47
3228	130.92	-50.7	26.47
3229	130.67	-50.65	26.47
3230	130.43	-50.6	26.47
3231	130.2	-50.55	26.47
3232	129.98	-50.5	26.47
3233	129.77	-50.44	26.47
3234	129.51	-50.38	26.47
3235	129.28	-50.32	26.47
3236	129.04	-50.26	26.47
3237	128.8	-50.2	26.47
3238	128.57	-50.13	26.47
3239	128.34	-50.06	26.47
3240	128.14	-49.99	26.47
3241	127.9	-49.92	26.47
3242	127.66	-49.84	26.47
3243	127.43	-49.76	26.47
3244	127.18	-49.69	26.47
3245	126.97	-49.61	26.47
3246	126.72	-49.53	26.47
3247	126.53	-49.45	26.47
3248	126.31	-49.37	26.47
3249	126.07	-49.29	26.47
3250	125.84	-49.21	26.47
3251	125.59	-49.12	26.47
3252	125.38	-49.04	26.47
3253	125.15	-48.95	26.47
3254	124.95	-48.87	26.47
3255	124.75	-48.78	26.47
3256	124.5	-48.69	26.47
3257	124.28	-48.6	26.47
3258	124.04	-48.5	26.47
3259	123.82	-48.41	26.47
3260	123.59	-48.32	26.47
3261	123.4	-48.22	26.47
3262	123.2	-48.12	26.47
3263	122.96	-48.03	26.47
3264	122.75	-47.93	26.47
3265	122.51	-47.83	26.47
3266	122.29	-47.73	26.47
3267	122.07	-47.63	26.47
3268	121.87	-47.54	26.47
3269	121.69	-47.44	26.47
3270	121.44	-47.33	26.47
3271	121.23	-47.23	26.47
3272	121.01	-47.13	26.47
3273	120.78	-47.03	26.47
3274	120.59	-46.93	26.47
3275	120.37	-46.82	26.47
3276	120.19	-46.72	26.47
3277	119.97	-46.62	26.46
3278	119.75	-46.51	26.46
3279	119.54	-46.4	26.46
3280	119.31	-46.3	26.46
3281	119.11	-46.19	26.46
3282	118.9	-46.09	26.46
3283	118.72	-45.98	26.46
3284	118.51	-45.87	26.46
3285	118.28	-45.77	26.46
3286	118.08	-45.66	26.46
3287	117.84	-45.55	26.46
3288	117.65	-45.45	26.46
3289	117.43	-45.34	26.46
3290	117.25	-45.23	26.46
3291	117.06	-45.12	26.46
3292	116.82	-45.01	26.46
3293	116.62	-44.9	26.46
3294	116.4	-44.79	26.46
3295	116.2	-44.68	26.46
3296	115.99	-44.57	26.46
3297	115.81	-44.46	26.46
3298	115.64	-44.35	26.46
3299	115.4	-44.25	26.46
3300	115.21	-44.14	26.46
3301	114.98	-44.04	26.46
3302	114.78	-43.93	26.46
3303	114.58	-43.83	26.46
3304	114.39	-43.73	26.46
3305	114.22	-43.62	26.46
3306	114	-43.52	26.46
3307	113.81	-43.41	26.46
3308	113.6	-43.3	26.46
3309	113.39	-43.2	26.46
3310	113.2	-43.09	26.46
3311	113.01	-42.98	26.46
3312	112.84	-42.87	26.46
3313	112.63	-42.76	26.46
3314	112.43	-42.65	26.46
3315	112.23	-42.54	26.46
3316	112.02	-42.43	26.46
3317	111.84	-42.32	26.46
3318	111.64	-42.21	26.46
3319	111.48	-42.11	26.46
3320	111.29	-42	26.46
3321	111.08	-41.89	26.46
3322	110.89	-41.79	26.46
3323	110.67	-41.69	26.46
3324	110.49	-41.58	26.46
3325	110.29	-41.48	26.46
3326	110.14	-41.38	26.46
3327	109.96	-41.28	26.46
3328	109.74	-41.18	26.46
3329	109.57	-41.08	26.46
3330	109.36	-40.98	26.46
3331	109.17	-40.89	26.46
3332	108.98	-40.79	26.46
3333	108.81	-40.69	26.46
3334	108.64	-40.6	26.46
3335	108.43	-40.51	26.46
3336	108.25	-40.42	26.46
3337	108.04	-40.33	26.46
3338	107.85	-40.24	26.46
3339	107.67	-40.15	26.46
3340	107.49	-40.05	26.46
3341	107.34	-39.96	26.46
3342	107.13	-39.86	26.46
3343	106.95	-39.77	26.46
3344	106.75	-39.67	26.46
3345	106.56	-39.57	26.46
3346	106.38	-39.48	26.46
3347	106.2	-39.38	26.46
3348	106.05	-39.28	26.46
3349	105.86	-39.18	26.46
3350	105.67	-39.09	26.46
3351	105.48	-38.99	26.46
3352	105.29	-38.89	26.46
3353	105.12	-38.79	26.46
3354	104.93	-38.7	26.46
3355	104.79	-38.6	26.46
3356	104.61	-38.51	26.46
3357	104.41	-38.41	26.46
3358	104.24	-38.31	26.46
3359	104.03	-38.22	26.46
3360	103.86	-38.12	26.46
3361	103.68	-38.02	26.46
3362	103.53	-37.93	26.46
3363	103.37	-37.83	26.46
3364	103.17	-37.73	26.46
3365	103.01	-37.64	26.46
3366	102.81	-37.54	26.46
3367	102.63	-37.44	26.46
3368	102.46	-37.35	26.46
3369	102.31	-37.26	26.46
3370	102.16	-37.16	26.46
3371	101.96	-37.07	26.46
3372	101.79	-36.98	26.46
3373	101.6	-36.89	26.46
3374	101.43	-36.79	26.46
3375	101.26	-36.7	26.46
3376	101.1	-36.61	26.46
3377	100.96	-36.52	26.46
3378	100.77	-36.43	26.46
3379	100.6	-36.34	26.46
3380	100.42	-36.25	26.46
3381	100.24	-36.16	26.46
3382	100.08	-36.07	26.46
3383	99.91	-35.98	26.46
3384	99.78	-35.89	26.46
3385	99.6	-35.8	26.46
3386	99.42	-35.71	26.46
3387	99.26	-35.62	26.46
3388	99.07	-35.53	26.46
3389	98.91	-35.44	26.46
3390	98.73	-35.35	26.46
3391	98.6	-35.26	26.46
3392	98.43	-35.17	26.46
3393	98.25	-35.08	26.46
3394	98.1	-34.99	26.46
3395	97.9	-34.91	26.46
3396	97.75	-34.82	26.46
3397	97.57	-34.73	26.46
3398	97.43	-34.65	26.46
3399	97.28	-34.56	26.46
3400	97.1	-34.48	26.46
3401	96.94	-34.39	26.46
3402	96.76	-34.31	26.46
3403	96.6	-34.22	26.46
3404	96.43	-34.14	26.46
3405	96.29	-34.06	26.46
3406	96.16	-33.97	26.46
3407	95.97	-33.89	26.46
3408	95.81	-33.8	26.46
3409	95.63	-33.72	26.46
3410	95.47	-33.64	26.46
3411	95.31	-33.56	26.46
3412	95.16	-33.48	26.46
3413	95.04	-33.4	26.46
3414	94.86	-33.32	26.46
3415	94.7	-33.24	26.46
3416	94.53	-33.16	26.46
3417	94.37	-33.08	26.46
3418	94.21	-32.99	26.46
3419	94.05	-32.91	26.46
3420	93.93	-32.83	26.46
3421	93.76	-32.75	26.46
3422	93.6	-32.67	26.46
3423	93.45	-32.59	26.46
3424	93.27	-32.5	26.46
3425	93.13	-32.42	26.46
3426	92.97	-32.34	26.46
3427	92.85	-32.27	26.46
3428	92.69	-32.19	26.45
3429	92.53	-32.12	26.45
3430	92.38	-32.04	26.45
3431	92.2	-31.97	26.45
3432	92.06	-31.9	26.45
3433	91.9	-31.82	26.45
3434	91.78	-31.75	26.45
3435	91.64	-31.67	26.45
3436	91.47	-31.59	26.45
3437	91.33	-31.52	26.45
3438	91.15	-31.44	26.45
3439	91.01	-31.36	26.45
3440	90.85	-31.28	26.45
3441	90.73	-31.21	26.46
3442	90.6	-31.13	26.46
3443	90.43	-31.05	26.46
3444	90.28	-30.97	26.46
3445	90.11	-30.9	26.45
3446	89.98	-30.83	26.45
3447	89.82	-30.75	26.45
3448	89.69	-30.69	26.45
3449	89.58	-30.62	26.45
3450	89.41	-30.55	26.45
3451	89.26	-30.48	26.45
3452	89.1	-30.41	26.45
3453	88.94	-30.33	26.45
3454	88.81	-30.26	26.45
3455	88.66	-30.19	26.45
3456	88.56	-30.12	26.45
3457	88.39	-30.05	26.45
3458	88.24	-29.98	26.45
3459	88.1	-29.91	26.45
3460	87.94	-29.84	26.45
3461	87.8	-29.77	26.45
3462	87.65	-29.7	26.45
3463	87.54	-29.63	26.45
3464	87.39	-29.56	26.45
3465	87.24	-29.49	26.45
3466	87.1	-29.42	26.45
3467	86.93	-29.35	26.45
3468	86.8	-29.28	26.45
3469	86.66	-29.21	26.45
3470	86.55	-29.14	26.45
3471	86.41	-29.07	26.45
3472	86.26	-29	26.46
3473	86.13	-28.93	26.45
3474	85.95	-28.86	26.46
3475	85.83	-28.79	26.45
3476	85.68	-28.72	26.45
3477	85.57	-28.65	26.45
3478	85.45	-28.57	26.45
3479	85.28	-28.5	26.45
3480	85.16	-28.43	26.45
3481	85	-28.36	26.45
3482	84.87	-28.29	26.45
3483	84.72	-28.22	26.45
3484	84.6	-28.16	26.45
3485	84.5	-28.09	26.45
3486	84.33	-28.02	26.45
3487	84.2	-27.95	26.45
3488	84.06	-27.88	26.45
3489	83.92	-27.81	26.45
3490	83.77	-27.75	26.45
3491	83.65	-27.68	26.45
3492	83.56	-27.61	26.45
3493	83.4	-27.55	26.45
3494	83.27	-27.48	26.45
3495	83.13	-27.41	26.45
3496	82.98	-27.35	26.45
3497	82.86	-27.28	26.45
3498	82.73	-27.22	26.45
3499	82.63	-27.15	26.45
3500	82.48	-27.09	26.45
3501	82.35	-27.03	26.45
3502	82.22	-26.96	26.45
3503	82.06	-26.9	26.45
3504	81.95	-26.84	26.45
3505	81.82	-26.77	26.45
3506	81.72	-26.71	26.45
3507	81.58	-26.65	26.45
3508	81.44	-26.59	26.45
3509	81.32	-26.53	26.45
3510	81.16	-26.47	26.45
3511	81.05	-26.41	26.45
3512	80.91	-26.35	26.45
3513	80.81	-26.29	26.45
3514	80.7	-26.23	26.45
3515	80.55	-26.17	26.45
3516	80.44	-26.12	26.45
3517	80.28	-26.06	26.45
3518	80.16	-26	26.45
3519	80.03	-25.94	26.45
3520	79.93	-25.89	26.45
3521	79.83	-25.83	26.45
3522	79.67	-25.77	26.45
3523	79.56	-25.71	26.45
3524	79.41	-25.66	26.45
3525	79.29	-25.6	26.45
3526	79.16	-25.54	26.45
3527	79.05	-25.49	26.45
3528	78.97	-25.43	26.45
3529	78.81	-25.38	26.45
3530	78.69	-25.32	26.45
3531	78.55	-25.26	26.45
3532	78.42	-25.21	26.45
3533	78.3	-25.15	26.45
3534	78.18	-25.1	26.45
3535	78.09	-25.05	26.45
3536	77.95	-24.99	26.45
3537	77.83	-24.94	26.45
3538	77.7	-24.88	26.45
3539	77.56	-24.83	26.45
3540	77.45	-24.77	26.45
3541	77.33	-24.72	26.45
3542	77.24	-24.67	26.45
3543	77.11	-24.61	26.45
3544	76.98	-24.56	26.45
3545	76.87	-24.5	26.45
3546	76.72	-24.45	26.45
3547	76.62	-24.39	26.45
3548	76.49	-24.34	26.45
3549	76.4	-24.28	26.45
3550	76.29	-24.23	26.45
3551	76.15	-24.17	26.45
3552	76.05	-24.12	26.45
3553	75.9	-24.06	26.45
3554	75.79	-24.01	26.45
3555	75.66	-23.95	26.45
3556	75.58	-23.9	26.45
3557	75.48	-23.84	26.45
3558	75.34	-23.79	26.45
3559	75.23	-23.73	26.45
3560	75.09	-23.68	26.45
3561	74.98	-23.62	26.45
3562	74.86	-23.57	26.45
3563	74.77	-23.52	26.45
3564	74.68	-23.46	26.45
3565	74.54	-23.41	26.45
3566	74.43	-23.35	26.45
3567	74.3	-23.3	26.45
3568	74.19	-23.24	26.45
3569	74.07	-23.19	26.45
3570	73.97	-23.14	26.45
3571	73.89	-23.09	26.45
3572	73.75	-23.04	26.45
3573	73.64	-22.98	26.45
3574	73.52	-22.93	26.45
3575	73.4	-22.88	26.45
3576	73.3	-22.83	26.45
3577	73.19	-22.78	26.45
3578	73.11	-22.73	26.45
3579	72.98	-22.68	26.45
3580	72.87	-22.63	26.45
3581	72.75	-22.57	26.45
3582	72.63	-22.53	26.45
3583	72.53	-22.48	26.45
3584	72.41	-22.43	26.45
3585	72.34	-22.38	26.45
3586	72.23	-22.33	26.45
3587	72.11	-22.28	26.45
3588	72	-22.23	26.45
3589	71.87	-22.18	26.45
3590	71.77	-22.13	26.45
3591	71.65	-22.08	26.45
3592	71.58	-22.04	26.45
3593	71.48	-21.99	26.45
3594	71.36	-21.94	26.45
3595	71.26	-21.89	26.45
3596	71.12	-21.84	26.45
3597	71.03	-21.79	26.45
3598	70.91	-21.74	26.45
3599	70.85	-21.7	26.45
3600	70.75	-21.65	26.45
3601	70.62	-21.6	26.45
3602	70.53	-21.56	26.45
3603	70.39	-21.51	26.45
3604	70.3	-21.46	26.45
3605	70.18	-21.42	26.45
3606	70.11	-21.37	26.45
3607	70.03	-21.33	26.45
3608	69.89	-21.28	26.45
3609	69.8	-21.23	26.45
3610	69.68	-21.18	26.45
3611	69.57	-21.14	26.45
3612	69.47	-21.09	26.45
3613	69.38	-21.05	26.45
3614	69.31	-21	26.45
3615	69.18	-20.96	26.45
3616	69.08	-20.91	26.45
3617	68.96	-20.86	26.45
3618	68.86	-20.82	26.45
3619	68.76	-20.77	26.45
3620	68.65	-20.73	26.45
3621	68.59	-20.69	26.45
3622	68.47	-20.64	26.45
3623	68.37	-20.6	26.45
3624	68.26	-20.55	26.45
3625	68.15	-20.51	26.45
3626	68.06	-20.47	26.45
3627	67.95	-20.42	26.45
3628	67.88	-20.38	26.45
3629	67.78	-20.34	26.45
3630	67.67	-20.29	26.45
3631	67.58	-20.25	26.45
3632	67.45	-20.21	26.45
3633	67.36	-20.17	26.45
3634	67.26	-20.13	26.45
3635	67.2	-20.09	26.45
3636	67.1	-20.04	26.45
3637	66.98	-20	26.45
3638	66.9	-19.96	26.45
3639	66.77	-19.92	26.45
3640	66.68	-19.88	26.45
3641	66.57	-19.84	26.45
3642	66.51	-19.8	26.45
3643	66.43	-19.76	26.45
3644	66.31	-19.72	26.45
3645	66.22	-19.68	26.45
3646	66.1	-19.63	26.45
3647	66.02	-19.59	26.45
3648	65.91	-19.55	26.45
3649	65.84	-19.52	26.45
3650	65.77	-19.48	26.45
3651	65.65	-19.44	26.45
3652	65.56	-19.4	26.45
3653	65.44	-19.36	26.45
3654	65.35	-19.32	26.45
3655	65.26	-19.28	26.45
3656	65.17	-19.24	26.45
3657	65.12	-19.2	26.45
3658	65	-19.16	26.44
3659	64.91	-19.12	26.44
3660	64.81	-19.08	26.44
3661	64.7	-19.04	26.44
3662	64.62	-19	26.44
3663	64.53	-18.96	26.44
3664	64.47	-18.92	26.44
3665	64.36	-18.88	26.44
3666	64.27	-18.84	26.44
3667	64.17	-18.8	26.44
3668	64.06	-18.77	26.44
3669	63.98	-18.73	26.44
