200	73.31	65.46	44.38
201	73.63	65.78	44.38
202	73.98	66.1	44.38
203	74.28	66.41	44.38
204	74.61	66.73	44.38
205	74.95	67.05	44.38
206	75.24	67.36	44.38
207	75.63	67.67	44.38
208	75.95	67.99	44.38
209	76.3	68.3	44.38
210	76.61	68.61	44.38
211	76.94	68.92	44.38
212	77.28	69.23	44.38
213	77.58	69.54	44.38
214	77.97	69.84	44.38
215	78.3	70.15	44.38
216	78.64	70.46	44.38
217	78.97	70.77	44.38
218	79.29	71.08	44.38
219	79.63	71.38	44.38
220	79.93	71.69	44.38
221	80.31	71.99	44.38
222	80.64	72.3	44.38
223	80.98	72.61	44.38
224	81.31	72.91	44.38
225	81.62	73.22	44.38
226	81.97	73.52	44.38
227	82.28	73.82	44.38
228	82.66	74.12	44.38
229	83	74.43	44.38
230	83.34	74.73	44.38
231	83.67	75.03	44.38
232	83.98	75.33	44.38
233	84.34	75.63	44.38
234	84.65	75.93	44.38
235	85.03	76.23	44.38
236	85.39	76.53	44.38
237	85.72	76.83	44.38
238	86.06	77.12	44.38
239	86.37	77.42	44.38
240	86.73	77.72	44.38
241	87.05	78.01	44.38
242	87.42	78.31	44.38
243	87.79	78.6	44.38
244	88.11	78.89	44.38
245	88.45	79.18	44.38
246	88.78	79.47	44.38
247	89.13	79.76	44.38
248	89.47	80.05	44.38
249	89.83	80.34	44.38
250	90.2	80.63	44.38
251	90.51	80.92	44.38
252	90.85	81.21	44.38
253	91.18	81.5	44.38
254	91.52	81.79	44.38
255	91.87	82.08	44.38
256	92.22	82.37	44.38
257	92.6	82.66	44.38
258	92.91	82.95	44.38
259	93.25	83.23	44.38
260	93.59	83.52	44.38
261	93.93	83.81	44.38
262	94.28	84.09	44.38
263	94.64	84.38	44.38
264	95.01	84.66	44.38
265	95.33	84.94	44.38
266	95.67	85.22	44.38
267	96.01	85.51	44.38
268	96.35	85.79	44.38
269	96.71	86.06	44.38
270	97.06	86.34	44.38
271	97.44	86.62	44.38
272	97.76	86.89	44.38
273	98.11	87.17	44.38
274	98.46	87.45	44.38
275	98.78	87.72	44.38
276	99.16	87.99	44.38
277	99.51	88.27	44.38
278	99.87	88.54	44.38
279	100.2	88.82	44.38
280	100.53	89.09	44.38
281	100.89	89.37	44.38
282	101.2	89.64	44.38
283	101.58	89.91	44.38
284	101.93	90.18	44.38
285	102.3	90.45	44.38
286	102.63	90.73	44.38
287	102.96	91	44.38
288	103.32	91.27	44.38
289	103.64	91.54	44.38
290	104.02	91.81	44.38
291	104.38	92.08	44.38
292	104.74	92.35	44.38
293	105.08	92.63	44.38
294	105.41	92.9	44.38
295	105.78	93.17	44.38
296	106.1	93.45	44.38
297	106.49	93.72	44.38
298	106.84	93.99	44.38
299	107.19	94.26	44.38
300	107.55	94.53	44.38
301	107.87	94.8	44.38
302	108.24	95.06	44.38
303	108.56	95.33	44.38
304	108.95	95.59	44.38
305	109.32	95.85	44.38
306	109.66	96.11	44.38
307	110.02	96.37	44.38
308	110.34	96.63	44.38
309	110.7	96.88	44.38
310	111.02	97.14	44.38
311	111.4	97.4	44.38
312	111.77	97.65	44.38
313	112.1	97.91	44.37
314	112.46	98.16	44.37
315	112.78	98.41	44.37
316	113.15	98.66	44.37
317	113.48	98.91	44.37
318	113.85	99.16	44.37
319	114.23	99.4	44.37
320	114.56	99.65	44.37
321	114.92	99.9	44.37
322	115.25	100.15	44.37
323	115.61	100.4	44.37
324	115.94	100.65	44.37
325	116.32	100.9	44.37
326	116.7	101.14	44.37
327	117.03	101.39	44.37
328	117.39	101.64	44.37
329	117.73	101.89	44.37
330	118.08	102.13	44.37
331	118.43	102.38	44.37
332	118.8	102.62	44.37
333	119.19	102.87	44.37
334	119.52	103.11	44.37
335	119.86	103.35	44.37
336	120.21	103.59	44.37
337	120.55	103.83	44.37
338	120.9	104.06	44.37
339	121.26	104.3	44.37
340	121.64	104.53	44.37
341	121.97	104.76	44.37
342	122.32	104.99	44.37
343	122.67	105.22	44.37
344	123.01	105.44	44.37
345	123.37	105.67	44.37
346	123.73	105.89	44.37
347	124.11	106.12	44.37
348	124.45	106.34	44.37
349	124.79	106.57	44.37
350	125.15	106.79	44.37
351	125.48	107.02	44.37
352	125.85	107.24	44.37
353	126.21	107.46	44.37
354	126.59	107.69	44.37
355	126.93	107.91	44.37
356	127.28	108.13	44.37
357	127.64	108.36	44.37
358	127.97	108.58	44.37
359	128.35	108.8	44.37
360	128.71	109.02	44.37
361	129.08	109.24	44.37
362	129.43	109.47	44.37
363	129.75	109.68	44.37
364	130.12	109.9	44.37
365	130.44	110.12	44.37
366	130.82	110.34	44.37
367	131.19	110.55	44.37
368	131.55	110.77	44.37
369	131.91	110.99	44.37
370	132.23	111.2	44.37
371	132.6	111.42	44.37
372	132.93	111.63	44.37
373	133.3	111.85	44.37
374	133.67	112.06	44.37
375	134.02	112.27	44.37
376	134.38	112.48	44.37
377	134.7	112.68	44.37
378	135.07	112.89	44.37
379	135.41	113.1	44.37
380	135.78	113.3	44.37
381	136.16	113.5	44.37
382	136.51	113.7	44.37
383	136.87	113.9	44.37
384	137.19	114.1	44.37
385	137.56	114.3	44.37
386	137.9	114.5	44.37
387	138.27	114.69	44.37
388	138.65	114.89	44.37
389	138.99	115.08	44.37
390	139.36	115.27	44.37
391	139.69	115.46	44.37
392	140.05	115.65	44.37
393	140.39	115.85	44.37
394	140.76	116.03	44.37
395	141.15	116.22	44.37
396	141.48	116.41	44.37
397	141.84	116.6	44.37
398	142.17	116.79	44.37
399	142.53	116.97	44.37
400	142.88	117.16	44.37
401	143.24	117.35	44.37
402	143.63	117.53	44.37
403	143.97	117.71	44.37
404	144.33	117.89	44.37
405	144.67	118.08	44.37
406	145.02	118.26	44.37
407	145.38	118.44	44.37
408	145.73	118.61	44.37
409	146.13	118.79	44.37
410	146.46	118.97	44.37
411	146.82	119.15	44.37
412	147.17	119.33	44.37
413	147.51	119.5	44.37
414	147.88	119.68	44.37
